,trna.rep.1.tp.1_0,trna.rep.2.tp.1_0,trna.rep.3.tp.1_0,trna.rep.1.tp.2_0,trna.rep.2.tp.2_0,trna.rep.3.tp.2_0,trna.rep.1.tp.3_0,trna.rep.2.tp.3_0,trna.rep.3.tp.3_0,trna.rep.1.tp.4_0,trna.rep.2.tp.4_0,trna.rep.3.tp.4_0,rbf.rep.1.tp.1_0,rbf.rep.2.tp.1_0,rbf.rep.3.tp.1_0,rbf.rep.1.tp.2_0,rbf.rep.2.tp.2_0,rbf.rep.3.tp.2_0,rbf.rep.1.tp.3_0,rbf.rep.2.tp.3_0,rbf.rep.3.tp.3_0,rbf.rep.1.tp.4_0,rbf.rep.2.tp.4_0,rbf.rep.3.tp.4_0
VNG_1641H,10.60,8.16,7.40,6.42,5.33,7.52,7.97,3.84,4.46,2.63,2.96,4.15,0.00,47.63,30.34,150.32,62.39,79.79,0.00,0.00,49.61,0.00,0.00,0.00
VNG_1642H,216.95,156.02,108.12,253.75,141.58,323.06,200.07,326.15,250.46,87.86,154.06,126.44,13395.97,14580.20,12321.75,9652.77,9694.66,9158.36,0.00,6674.71,2336.08,2772.87,0.00,0.00
VNG_1644G,375.76,370.89,396.71,646.03,516.32,710.24,667.64,971.63,902.26,414.60,544.94,517.56,45.59,45.04,57.97,43.36,37.79,60.41,129.42,52.24,66.78,31.14,61.98,156.71
VNG_1645H,197.07,178.61,162.40,161.50,171.77,130.07,292.18,312.89,262.86,297.17,274.33,186.32,2978.13,1683.03,2545.76,965.68,2424.66,3523.90,3698.85,3616.96,2921.31,3467.51,2530.50,1010.29
VNG_1646G,2.54,3.36,3.12,3.03,4.11,3.82,22.51,3.81,6.46,4.71,5.72,7.04,272.01,660.43,513.99,661.50,577.13,332.59,64.35,542.12,480.27,211.14,198.11,369.10
VNG_1647G,3.27,3.59,4.15,3.25,4.40,3.77,27.24,5.28,6.67,3.79,4.60,7.13,64.93,132.10,128.53,126.32,49.98,92.20,119.81,63.09,142.67,48.38,88.27,176.21
VNG_1648G,0.63,1.02,1.07,0.52,0.92,1.38,11.56,0.55,2.24,1.62,2.37,2.91,0.00,14.83,7.09,25.53,11.66,0.00,0.00,14.71,15.45,0.00,19.12,53.43
VNG_1649G,1.01,1.34,1.44,0.66,1.73,1.33,16.58,1.47,2.48,1.91,2.40,5.07,44.34,16.71,31.92,0.00,26.25,5.25,15.73,16.57,8.70,30.98,21.53,150.42
VNG_1650H,1.61,7.88,5.41,2.41,6.69,6.06,36.61,3.05,10.93,1.90,3.91,13.15,27.71,17.40,39.89,17.97,0.00,45.90,39.33,20.71,43.49,12.91,13.45,0.00
VNG_1651H,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VNG_1653H,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VNG_1654G,10.78,22.27,17.66,10.16,16.75,14.40,65.46,7.17,27.32,8.01,9.42,23.10,1551.30,758.65,591.19,828.50,1129.27,673.77,1411.85,1623.20,723.26,1317.47,1790.00,544.83
VNG_1655H,45.64,56.77,61.39,90.93,91.67,111.74,176.83,91.32,116.06,91.30,95.85,96.35,229.09,330.86,968.86,148.57,305.21,162.65,487.78,684.89,629.23,373.44,1279.19,466.30
VNG_1656H,20.58,20.01,19.31,19.64,26.53,20.67,56.18,63.96,59.89,71.96,66.74,78.00,36.93,83.47,79.74,191.58,109.32,174.78,104.83,82.80,115.91,68.79,179.29,200.43
VNG_1657H,31.41,31.29,30.85,52.42,51.48,59.18,79.74,56.77,59.45,53.42,40.48,43.93,22.42,14.08,20.17,7.27,46.46,10.61,31.82,16.76,70.37,20.88,21.77,0.00
VNG_1658C,78.70,66.72,59.96,73.80,93.70,82.07,166.35,138.84,133.35,160.32,165.24,208.15,116.53,126.83,167.76,125.95,229.99,165.46,55.13,203.21,121.93,361.81,188.60,527.08
VNG_1659G,63.44,64.13,66.37,104.98,109.91,78.77,203.91,209.94,177.13,210.06,198.03,214.35,44.58,44.79,38.97,20.65,15.08,12.06,27.12,33.32,44.98,41.53,55.66,69.14
VNG_1660G,34.70,32.06,33.66,54.85,49.28,35.37,56.68,117.55,76.86,90.44,96.83,87.84,242.17,556.11,554.10,796.46,635.01,933.32,1497.72,723.97,665.13,3222.42,1646.15,2065.53
VNG_1663C,358.53,361.57,412.15,539.28,571.64,486.20,1293.63,1752.11,1776.39,844.02,883.32,884.36,19.06,76.61,51.46,80.36,67.73,54.14,81.18,21.37,67.32,44.39,74.05,25.87
VNG_1664H,325.73,313.10,303.78,385.03,331.47,351.17,528.39,876.83,703.67,382.63,408.88,272.43,670.29,168.36,241.25,434.69,0.00,158.62,475.71,751.45,0.00,624.35,0.00,0.00
VNG_1665G,57.51,47.85,54.50,43.37,41.34,38.38,39.41,40.84,32.02,24.58,33.47,28.24,668.90,733.93,867.98,1175.81,938.06,849.81,624.65,841.99,1008.39,245.94,188.03,955.44
VNG_1666H,92.90,85.78,68.01,61.03,75.68,66.47,111.15,74.06,81.74,97.95,89.10,85.12,142.50,174.99,131.08,174.56,56.25,209.84,67.43,71.00,124.25,103.24,0.00,42.97
VNG_1667G,412.23,442.94,413.94,522.46,551.62,418.38,774.77,978.21,1055.78,2090.52,2208.56,1952.93,57.57,62.28,58.97,43.08,26.22,23.05,25.14,16.55,31.27,53.62,30.10,36.05
VNG_1668G,2264.92,2041.96,1929.03,1342.46,1370.69,1671.73,682.53,517.40,543.02,238.48,229.16,242.20,720.56,607.59,759.52,834.46,518.08,925.70,730.57,692.41,1130.91,1342.36,849.67,1955.54
VNG_1670C,68.91,63.45,55.31,33.93,42.10,42.40,25.39,24.35,21.41,30.53,29.32,30.47,0.00,17.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.17,0.00
VNG_1672H,16.21,14.45,11.59,8.15,10.69,10.13,12.11,8.28,6.02,7.26,10.90,7.27,48.97,36.90,88.13,0.00,86.99,0.00,0.00,36.60,76.86,0.00,0.00,0.00
VNG_1673G,63.07,53.73,44.62,41.92,40.70,35.54,17.40,19.27,13.26,4.80,5.54,5.97,74.44,82.27,58.95,28.97,44.08,77.52,84.54,55.64,81.79,152.55,57.83,121.22
VNG_1674H,1.47,9.49,16.25,7.90,10.05,2.81,55.49,20.21,10.45,12.83,9.84,19.43,1182.03,742.22,638.16,1916.40,0.00,839.19,3355.63,441.72,463.79,0.00,0.00,0.00
VNG_1675H,29.86,30.42,24.74,27.05,28.65,26.68,39.35,52.37,65.39,54.55,62.04,55.75,29.04,36.48,0.00,0.00,17.20,27.49,41.23,0.00,22.79,0.00,28.20,0.00
VNG_1676G,47.85,42.36,37.97,56.84,62.41,44.70,113.18,152.14,153.97,197.71,214.76,183.95,31.57,79.31,72.73,57.33,67.31,71.73,17.93,37.76,24.78,35.29,0.00,34.28
VNG_1678H,18.27,18.91,16.11,22.00,25.44,17.13,28.82,76.24,75.12,54.69,108.71,67.01,266.37,374.67,306.80,207.30,126.18,100.86,151.24,39.82,83.61,148.87,103.47,144.58
VNG_1679H,31.65,25.15,28.07,20.57,20.33,23.26,19.84,18.72,14.85,9.81,17.74,16.50,30.84,54.22,77.70,60.00,91.30,87.58,0.00,69.15,121.01,172.36,59.90,0.00
VNG_1680G,38.04,32.55,28.89,34.89,36.04,29.85,57.93,63.71,55.88,98.87,102.23,88.69,58.46,23.49,37.87,37.91,34.61,38.73,0.00,8.74,27.52,32.67,45.41,31.73
VNG_1681C,8.69,9.27,6.40,6.45,7.10,5.53,11.76,9.14,7.54,4.56,6.27,6.59,98.35,134.10,96.08,145.79,124.79,152.95,139.61,241.53,209.49,26.17,27.29,114.39
VNG_1682C,16.67,16.26,11.75,12.82,10.98,8.23,18.36,14.52,10.07,6.22,7.80,7.80,14.32,53.95,41.23,37.14,16.96,47.44,0.00,0.00,33.71,26.68,13.91,0.00
VNG_1684G,51.12,45.88,41.47,38.38,36.74,29.04,43.67,33.98,26.22,16.90,16.60,15.86,53.69,82.60,74.88,65.29,91.40,60.35,114.32,95.30,52.67,112.53,97.76,72.86
VNG_1686G,57.68,44.48,50.76,40.71,39.79,33.25,28.49,44.03,29.84,24.02,32.05,24.24,48.86,58.30,114.32,47.53,101.26,109.85,138.72,118.69,124.62,216.19,130.49,66.30
VNG_1687C,32.40,28.80,25.77,25.12,21.28,22.15,13.33,5.24,5.23,2.28,2.72,3.74,25.58,49.26,36.83,38.71,40.39,64.58,24.21,25.49,33.46,79.43,66.25,23.14
VNG_1688C,4897.92,3876.30,4107.30,3925.57,2572.17,2644.90,337.23,1206.11,674.75,188.19,234.77,153.64,41.37,45.03,84.39,44.72,24.50,26.11,117.46,10.31,97.40,51.38,160.71,74.86
VNG_1689G,3497.38,3382.93,3666.36,3427.62,2717.33,3003.48,336.84,798.41,371.37,54.16,64.28,57.23,11.13,33.53,16.02,28.86,0.00,26.33,0.00,0.00,17.46,41.45,75.63,60.39
VNG_1690G,2515.46,2525.17,2733.83,2367.07,1943.51,2266.83,277.34,603.78,291.40,37.78,43.77,46.15,16.26,40.85,29.27,31.64,0.00,23.09,23.09,0.00,51.05,15.15,63.17,88.28
VNG_1691G,4763.79,4810.52,5214.27,4744.99,3738.22,4292.15,749.92,1047.81,533.59,73.23,76.79,93.94,0.00,172.19,0.00,88.92,0.00,0.00,0.00,0.00,0.00,0.00,133.15,0.00
VNG_1692G,2144.20,2070.33,2274.60,2090.62,1587.22,1795.54,235.10,505.16,227.65,27.67,36.46,27.98,0.00,17.28,6.19,11.15,20.37,40.70,0.00,0.00,13.50,0.00,0.00,0.00
VNG_1693G,2446.29,2297.78,2580.85,2299.91,1786.51,1972.54,311.53,543.48,274.93,48.18,58.96,65.30,242.49,243.62,58.18,157.26,95.72,114.77,57.37,181.23,126.86,0.00,39.25,109.68
VNG_1695G,4146.49,4098.83,4500.02,4034.88,3096.37,3592.61,559.01,952.01,460.77,66.06,70.62,73.06,0.00,16.70,47.85,21.55,0.00,15.73,94.36,0.00,0.00,0.00,64.55,0.00
VNG_1697G,2997.73,2981.24,3266.08,2949.48,2231.57,2576.91,404.17,722.49,363.05,61.66,68.48,67.84,25.36,15.93,31.95,8.22,15.02,12.00,18.00,28.43,9.95,47.25,49.26,0.00
VNG_1698G,6084.54,6781.61,6869.79,5733.10,5414.51,6415.78,1248.60,1424.83,801.88,122.04,143.87,181.27,0.00,114.81,82.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,443.88,0.00
VNG_1699C,3942.19,4053.12,4199.56,3727.38,3027.72,3406.24,431.68,793.41,421.82,66.26,71.14,75.62,5026.27,9494.64,10741.39,10661.65,13981.64,12167.35,16126.87,15574.20,15037.68,30675.49,17795.03,30123.44
VNG_1700G,7855.10,8408.42,8581.33,7708.76,6546.81,7410.62,758.52,1568.67,863.76,134.70,139.21,143.90,0.00,17.25,0.00,44.54,40.67,97.52,194.98,102.67,215.59,127.95,466.88,186.40
VNG_1701G,6187.51,7011.43,7257.40,6067.55,5478.08,6647.47,1050.08,1405.65,776.77,111.74,131.88,145.82,0.00,11.38,0.00,29.37,0.00,0.00,0.00,33.85,0.00,42.19,0.00,122.92
VNG_1702G,3832.79,3655.63,4002.45,3576.24,2838.05,3432.52,511.56,960.69,437.22,61.15,73.97,72.75,57.27,0.00,0.00,37.14,0.00,27.11,0.00,0.00,44.94,0.00,0.00,0.00
VNG_1703G,2886.93,2714.17,2966.21,2723.93,2039.98,2380.74,221.66,666.50,298.48,45.17,61.19,51.20,0.00,18.00,12.90,11.62,0.00,33.92,50.87,0.00,28.12,16.69,52.20,0.00
VNG_1705G,3600.40,3455.50,3883.68,3503.27,2668.36,3120.32,364.59,812.39,383.87,63.55,68.25,64.32,82.34,151.67,108.67,53.40,113.76,90.94,428.55,20.51,150.77,204.53,133.27,223.47
VNG_1706G,9427.41,10348.96,11481.74,9685.01,9051.72,10995.18,3066.86,2303.05,1329.25,219.45,220.95,314.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,470.39,493.90,0.00,0.00,0.00
VNG_1707G,7007.38,7126.69,7630.63,6939.49,5427.47,6317.07,966.27,1569.30,764.97,111.62,119.74,128.53,89.53,22.49,96.68,174.19,53.02,42.38,254.18,66.92,70.26,166.80,173.89,0.00
VNG_1709G,2304.33,2307.48,2524.55,2250.43,1726.74,2083.24,276.47,562.86,236.43,34.50,48.94,45.37,53.42,53.67,38.46,34.65,0.00,50.57,0.00,39.93,41.92,49.76,51.88,217.48
VNG_1711G,2441.47,2464.98,2738.83,2264.39,1919.54,2428.10,376.35,602.82,300.97,44.25,58.08,53.48,17.30,17.38,12.45,0.00,0.00,0.00,0.00,0.00,0.00,16.11,0.00,0.00
VNG_1713G,5248.66,5703.10,6260.65,4997.45,4690.55,5784.23,804.33,1233.19,647.37,95.61,112.10,112.52,144.15,27.15,12.97,116.85,21.34,68.23,102.31,53.87,28.28,134.27,104.99,391.21
VNG_1714G,1696.07,1846.84,1922.69,1607.82,1449.67,1745.38,196.99,412.85,209.29,42.17,48.58,44.78,25.57,6.42,0.00,0.00,0.00,12.10,0.00,0.00,0.00,47.64,0.00,0.00
VNG_1715G,2096.02,2128.33,2259.52,2024.89,1585.17,1880.74,231.45,506.80,239.00,39.14,51.07,45.79,40.99,10.30,22.13,13.29,24.27,19.40,29.09,15.32,0.00,38.18,39.80,0.00
VNG_1716G,1609.55,1534.63,1840.13,1443.37,1274.80,1546.44,206.58,431.21,205.81,36.89,51.84,44.40,0.00,8.54,24.47,22.04,0.00,16.09,0.00,25.41,0.00,31.66,33.01,0.00
VNG_1718G,3411.59,4338.13,4497.30,3476.83,3560.54,4570.53,936.37,994.21,604.51,91.79,108.96,143.35,0.00,0.00,0.00,0.00,20.36,0.00,0.00,51.39,0.00,0.00,0.00,0.00
VNG_1719G,1117.25,1055.25,1153.83,1074.05,785.14,913.54,115.05,283.01,126.24,22.67,26.35,26.04,21.13,37.15,38.02,18.27,29.19,30.00,19.99,36.85,93.96,91.84,47.87,57.34
VNG_1720H,129.52,88.12,102.05,154.21,142.71,139.34,27.58,23.26,17.84,16.09,17.19,18.14,456.89,526.94,798.73,374.91,574.18,644.33,463.23,216.03,380.49,138.96,262.58,379.58
VNG_1721G,64.08,57.58,54.31,57.43,49.82,45.76,36.16,63.66,54.19,27.14,32.96,28.09,79.09,61.12,41.61,94.69,43.23,60.47,34.54,45.47,33.42,28.33,23.63,0.00
VNG_1723H,35.12,36.19,31.99,30.98,42.63,32.58,112.35,70.02,67.61,59.74,69.21,73.76,42.72,42.92,61.50,27.70,0.00,20.22,0.00,0.00,167.61,0.00,0.00,0.00
VNG_1724G,558.63,539.55,545.07,452.89,432.60,466.53,210.73,277.21,218.64,115.48,121.70,117.75,19.95,85.18,107.70,103.50,106.31,28.33,28.32,74.55,140.89,130.07,77.49,54.14
VNG_1726G,333.38,319.63,303.55,253.19,221.82,214.41,115.49,139.54,123.91,109.59,93.91,93.00,13.36,13.42,14.43,8.66,0.00,6.32,0.00,49.93,20.97,0.00,0.00,36.26
VNG_1727G,204.30,204.97,184.54,138.15,155.85,135.51,69.57,60.41,44.02,28.33,33.59,30.23,94.98,113.32,85.47,46.20,70.30,78.67,33.71,0.00,130.44,22.12,0.00,64.44
VNG_1729G,128.83,108.84,107.77,88.57,77.79,62.53,38.79,36.78,29.25,14.78,15.19,15.02,63.68,35.19,32.09,66.07,45.24,30.14,90.39,28.55,59.96,11.86,24.73,34.56
VNG_1732C,13.00,15.26,12.05,10.33,13.38,12.31,40.40,8.63,13.94,5.91,6.81,11.69,69.34,43.54,47.84,48.72,41.06,57.44,32.81,43.19,54.42,21.53,33.67,0.00
VNG_1733G,2.63,3.79,3.95,4.38,7.19,4.56,60.47,41.23,38.32,134.48,107.96,113.28,19.11,23.99,43.55,16.52,18.86,9.04,18.08,4.76,24.99,11.86,6.18,69.14
VNG_1734H,2.88,3.93,6.49,6.43,12.63,7.70,108.86,60.22,55.97,223.42,164.01,174.50,0.00,0.00,47.37,42.67,38.96,0.00,0.00,0.00,51.64,0.00,63.90,0.00
VNG_1735C,84.71,75.39,61.25,92.92,69.06,81.16,90.76,139.90,99.94,53.12,54.33,47.72,30.69,30.84,38.67,0.00,18.17,36.32,21.78,34.41,36.13,14.30,14.90,0.00
VNG_1737H,36.89,31.45,28.52,34.39,26.98,29.53,22.07,53.85,35.50,13.28,21.40,14.97,0.00,23.40,12.57,15.10,13.79,22.05,16.53,17.41,18.28,0.00,11.31,31.60
VNG_1739G,62.42,59.62,44.13,54.21,54.48,48.12,74.12,73.60,63.08,37.50,43.39,37.51,28.10,35.29,15.17,18.22,24.96,33.25,39.89,10.50,11.03,13.09,13.64,38.13
VNG_1740C,107.08,97.71,86.49,88.98,96.38,92.92,115.98,138.42,142.45,90.97,101.85,92.77,11.56,11.61,12.48,0.00,20.53,0.00,49.21,0.00,18.14,53.82,33.66,31.36
VNG_1743C,119.71,121.90,109.62,85.32,86.73,94.57,93.76,79.84,100.80,64.67,71.69,70.41,58.67,34.39,63.35,38.05,34.74,27.77,55.52,175.41,245.56,364.35,189.92,318.47
VNG_1744H,4.91,5.29,5.70,4.02,7.42,6.66,123.10,81.91,123.57,90.94,113.61,78.19,367.29,416.85,215.43,317.59,185.26,244.67,173.78,152.51,213.50,88.70,105.68,36.92
VNG_1746C,29.03,25.88,25.77,26.82,26.94,21.16,45.79,53.40,60.52,80.78,96.72,81.23,257.02,272.05,277.52,369.07,347.85,321.50,156.35,274.42,288.13,102.60,106.96,398.58
VNG_1748C,40.17,35.86,37.00,35.57,42.58,36.25,50.87,92.68,78.40,51.73,65.93,49.11,473.48,485.20,708.93,761.50,751.34,448.20,725.83,509.58,1218.70,723.28,1269.00,616.78
VNG_1749G,74.43,63.76,47.85,40.66,37.24,34.81,38.36,41.54,48.19,37.48,42.70,39.95,63.49,72.90,88.14,147.05,96.67,154.54,128.74,101.68,234.88,76.04,44.04,172.30
VNG_1751H,51.46,40.30,43.21,49.36,44.62,40.35,108.03,161.30,159.65,79.89,105.99,73.56,274.25,299.49,313.29,193.32,134.15,203.17,16.93,44.56,65.50,88.85,11.58,97.08
VNG_1752C,139.48,112.10,110.76,73.11,78.52,72.43,30.89,55.56,39.84,30.80,36.48,31.74,0.00,9.76,0.00,0.00,0.00,18.38,0.00,29.03,0.00,36.18,0.00,105.42
VNG_1754G,9.63,10.71,9.69,14.34,17.43,13.68,76.62,77.74,73.21,52.60,73.84,54.84,15.12,18.98,13.60,19.61,13.43,7.16,10.73,5.65,35.59,28.16,14.68,0.00
VNG_1755G,14.92,14.49,15.19,22.65,28.05,22.39,102.26,95.64,86.52,76.47,78.84,73.03,70.06,95.98,91.69,74.34,75.42,96.46,54.24,99.96,89.96,53.39,111.32,51.85
VNG_1756G,6767.55,7118.40,6474.17,5031.77,5192.28,5031.64,3183.13,3659.84,3740.58,6559.96,5616.47,6127.65,283.99,35.66,0.00,0.00,0.00,0.00,0.00,0.00,111.43,0.00,0.00,0.00
VNG_1758H,41.28,37.71,34.63,21.89,28.70,23.97,62.45,31.44,29.33,50.81,45.19,63.89,0.00,0.00,0.00,0.00,57.55,0.00,0.00,0.00,152.55,181.07,0.00,0.00
VNG_1759G,43.20,44.53,45.55,54.94,58.87,58.01,111.74,103.07,101.39,144.02,131.93,169.06,374.94,280.95,335.13,482.26,288.61,482.11,541.08,565.13,603.18,803.27,388.37,1373.70
VNG_1760G,37.45,37.61,43.51,57.83,54.50,43.84,110.75,155.59,117.81,143.91,143.80,167.59,60.35,79.84,97.03,120.03,123.88,135.21,108.51,147.35,157.87,209.87,125.03,262.06
VNG_1762G,58.94,56.76,57.04,85.40,91.29,72.74,201.46,214.40,205.38,238.54,219.12,262.32,22.34,28.05,20.10,28.97,6.61,15.86,15.85,50.08,43.82,10.40,32.53,0.00
VNG_1764G,95.55,91.39,94.62,59.65,61.05,60.62,52.32,39.68,46.93,38.60,47.14,41.39,122.50,149.44,157.46,147.54,248.69,306.46,571.32,130.79,329.59,114.10,203.93,189.97
VNG_1765G,158.74,157.87,153.44,100.72,106.58,98.08,78.99,68.84,80.50,69.33,72.24,69.99,21.44,49.55,37.05,36.16,20.31,24.36,30.44,22.44,70.67,23.97,49.97,81.47
VNG_1766C,63.96,57.76,55.26,59.66,55.06,55.95,59.41,58.45,47.52,21.90,31.71,32.09,0.00,12.06,28.80,20.76,47.38,15.15,22.72,35.88,37.67,119.25,0.00,130.29
VNG_1767G,457.59,411.93,379.92,349.62,316.81,303.69,109.82,198.56,147.00,56.00,70.18,75.66,0.00,21.89,20.92,9.42,34.41,13.75,0.00,32.57,34.20,0.00,56.43,0.00
VNG_1768G,908.18,894.54,761.81,657.36,671.75,691.75,490.50,365.28,342.13,171.75,159.86,173.82,48.97,49.20,17.63,0.00,86.99,0.00,0.00,0.00,38.43,0.00,0.00,132.90
VNG_1769C,64.54,56.14,50.05,35.86,48.49,29.35,43.65,40.04,34.57,27.61,30.59,25.35,26.02,45.74,37.46,0.00,0.00,36.94,73.86,19.44,0.00,0.00,0.00,0.00
VNG_1770C,127.51,127.08,103.68,100.92,96.22,70.86,87.73,99.08,75.81,85.27,80.50,78.56,38.13,27.14,38.89,24.73,22.58,6.02,27.06,52.25,29.92,29.60,30.86,0.00
VNG_1771C,163.39,127.01,128.24,109.06,95.53,87.78,68.81,135.84,93.51,89.18,112.35,93.77,59.49,0.00,42.83,0.00,35.23,0.00,337.78,0.00,46.69,0.00,0.00,161.46
VNG_1772G,66.59,57.96,58.05,46.96,42.20,35.92,45.80,88.98,71.57,46.20,53.23,46.21,196.86,153.28,155.88,63.83,198.16,130.45,139.72,58.85,154.49,128.36,114.70,53.43
VNG_1773G,770.10,619.42,586.43,528.19,476.77,417.36,538.50,661.60,596.90,388.68,423.08,382.13,327.76,82.32,196.61,141.70,258.76,361.97,0.00,81.65,171.47,0.00,0.00,593.00
VNG_1774G,310.91,281.56,263.62,226.93,212.73,207.65,87.27,157.36,124.46,87.69,104.96,82.80,40.45,12.19,20.38,57.71,14.37,7.66,0.00,6.05,6.35,7.54,39.28,21.95
VNG_1775C,57.69,53.08,51.04,41.90,43.12,40.85,24.50,28.91,21.12,38.32,46.02,32.59,0.00,4.88,0.00,0.00,0.00,18.39,0.00,0.00,45.74,0.00,18.87,105.47
VNG_1776G,281.87,251.06,217.67,171.21,188.74,182.43,125.03,123.06,131.40,129.94,119.09,147.86,31.39,21.03,18.83,6.79,6.20,4.95,29.71,0.00,8.21,0.00,0.00,56.80
VNG_1777H,251.92,205.00,167.55,115.60,124.23,107.34,61.73,40.75,32.10,43.06,34.00,44.54,124.60,52.16,14.95,26.94,0.00,19.66,0.00,31.04,32.59,38.69,40.33,112.72
VNG_1779C,37.95,28.57,21.99,18.35,17.91,19.84,17.35,11.88,11.24,6.33,9.32,8.25,139.50,187.93,159.75,131.59,232.78,186.07,162.00,142.17,208.98,94.50,61.57,103.25
VNG_1781C,37.30,35.31,29.27,37.71,39.85,28.49,51.80,64.98,46.08,31.19,41.68,28.89,771.25,1017.73,758.20,888.35,572.54,942.56,245.09,352.74,343.26,257.33,156.50,249.92
VNG_1782C,82.80,67.56,54.52,39.94,37.70,42.14,17.24,32.28,22.35,6.89,11.17,9.21,104.40,34.96,62.63,37.62,20.61,38.43,16.47,43.35,27.31,10.81,11.26,31.48
VNG_1783H,118.03,99.77,67.37,79.11,77.76,46.17,75.73,68.66,52.55,45.29,41.34,39.47,239.01,180.10,0.00,0.00,0.00,0.00,339.26,357.27,0.00,0.00,0.00,0.00
VNG_1784C,41.31,34.88,48.06,31.98,33.27,41.41,37.03,29.24,39.63,43.69,45.95,51.31,257.23,342.62,294.58,176.92,226.15,247.18,22.13,46.61,97.87,43.56,30.28,63.46
VNG_1785G,13.58,12.14,9.89,12.09,10.12,8.15,11.96,14.37,9.58,6.40,7.86,6.36,50.37,45.18,64.74,28.00,17.04,51.08,10.21,43.02,107.28,26.81,20.96,58.58
VNG_1786H,58.89,52.36,46.42,52.00,54.03,57.32,66.75,44.91,43.89,14.82,25.28,22.86,636.10,585.82,190.79,412.52,564.97,301.07,601.94,237.71,415.98,493.75,308.85,0.00
VNG_1787H,8.48,8.17,8.24,7.89,9.11,8.40,26.47,18.31,14.07,7.21,10.20,8.97,11.69,17.62,16.83,22.75,6.92,49.80,66.38,0.00,45.87,10.89,45.41,31.73
VNG_1788C,62.75,57.91,49.49,46.37,55.18,46.15,81.02,54.48,47.66,47.88,48.64,49.06,62.09,28.07,58.11,40.27,36.77,47.02,0.00,18.56,58.47,11.57,24.12,33.70
VNG_1790H,59.03,50.55,41.81,39.88,38.27,32.34,47.96,42.23,31.59,29.02,31.77,27.87,224.89,522.48,586.83,328.14,233.03,399.15,239.41,252.12,264.71,157.11,0.00,0.00
VNG_1791C,39.55,34.47,28.00,29.48,25.45,21.73,37.61,33.12,29.45,11.04,12.16,9.41,226.18,174.80,112.72,169.24,185.43,205.87,49.39,39.01,68.26,97.23,33.79,0.00
VNG_1793C,670.39,696.41,600.08,593.70,680.96,556.40,489.80,614.89,451.62,526.70,518.87,526.52,88.77,82.82,50.21,164.48,97.62,156.06,108.00,312.77,208.98,70.87,160.09,206.50
VNG_1794C,29.89,29.05,26.19,22.50,23.15,18.64,347.88,519.00,520.22,154.17,208.43,149.35,567.22,653.68,581.59,680.06,493.91,730.96,196.21,224.44,239.39,137.64,87.95,258.72
VNG_1795C,44.05,35.92,27.88,23.19,24.34,22.52,23.65,12.87,12.35,7.88,8.09,8.48,80.46,68.71,46.34,120.01,80.99,125.67,79.95,84.19,88.40,29.98,54.69,21.84
VNG_1796H,6.78,9.18,6.60,10.57,9.35,10.64,21.80,34.60,18.57,16.72,29.48,13.53,826.96,1038.53,1001.16,2388.95,1424.45,1707.94,106.71,1123.75,1238.90,140.05,73.00,612.08
VNG_1797G,35.03,34.05,27.70,13.99,14.74,13.13,15.87,14.38,11.34,12.94,13.79,13.67,0.00,12.80,4.58,8.26,0.00,6.03,36.15,28.55,29.98,35.59,12.37,69.13
VNG_1798H,266.84,253.55,249.05,183.89,193.06,193.56,300.07,272.17,246.49,368.08,355.88,446.37,4656.88,4654.43,5202.06,4365.77,3886.09,5173.42,1541.23,2146.01,2480.47,831.58,257.74,1768.05
VNG_1800H,5526.10,5074.93,5801.07,5730.69,4700.59,6328.81,3038.62,4123.56,3413.51,3919.76,4693.23,4969.27,335.14,252.53,361.88,1086.73,198.44,475.87,0.00,0.00,526.00,0.00,325.45,0.00
VNG_1801G,32.36,46.38,35.63,44.47,55.11,37.60,4226.87,2824.48,9611.01,4377.96,7618.82,8059.04,56.98,107.34,51.27,55.43,84.35,134.85,80.89,63.88,111.79,53.08,83.00,77.32
VNG_1802H,36.21,51.60,37.68,40.27,53.48,36.66,4904.60,2538.04,8842.46,4339.20,7572.33,7046.36,404.81,501.12,530.77,281.28,308.18,451.62,738.77,626.71,850.90,525.20,912.56,706.25
VNG_1804G,578.47,592.41,567.27,469.14,458.89,483.09,210.85,238.39,189.16,87.53,99.20,94.28,25.58,44.98,46.04,33.18,25.25,36.32,36.31,38.24,53.53,111.20,99.37,23.14
VNG_1806H,1065.22,1222.15,1093.99,1409.74,1659.00,1368.27,6979.37,7001.01,9007.01,41120.35,43217.00,43203.71,533.18,535.68,511.75,576.29,736.65,588.84,252.27,0.00,278.94,0.00,172.59,482.33
VNG_1807H,287.67,250.97,216.16,144.07,171.77,145.20,183.76,151.96,159.46,434.77,467.53,433.96,204.83,61.74,58.98,26.57,48.51,96.95,58.15,153.09,64.30,38.16,159.13,0.00
